artist,album,track,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
SoMo,The Answers,Champion,51Mza764NBgJMgB6Y1YWlI,0.786,0.743,4,-5.98,0,0.143,0.0224,0.0,0.0725,0.614,99.96,168107,4
Feist,Pleasure,Pleasure,0JdKraw5FJpJv0MxK61QET,0.511,0.594,11,-8.132,0,0.0465,0.308,0.00418,0.0344,0.356,121.799,285151,4
Incubus,8,Glitterbomb,4xRwYdcyiXxZbPkvVpSLcc,0.547,0.939,1,-2.664,1,0.0606,0.00758,2.65e-05,0.291,0.389,82.001,285400,4
Sandro Cavazza,Don't Hold Me,Don't Hold Me,7e5XDhwXoFM7RVPXs8fc5M,0.542,0.413,0,-10.833,0,0.0389,0.449,0.0334,0.101,0.111,138.157,170674,3
Deorro,Good Evening,Feeling Pretty Good,03eIEzOHqJrAV6gUhTV9Va,0.685,0.372,2,-4.974,0,0.163,0.169,0.17,0.183,0.124,105.043,191934,3
Rich Homie Quan,Replay,Replay,168r7YAFx6D1B5Y10i8vSk,0.67,0.789,5,-5.429,0,0.264,0.0402,0.0,0.106,0.571,84.051,199051,4
Bridgit Mendler,Can't Bring This Down,Can't Bring This Down,3UMOLB07S0EebQU62xj2yf,0.668,0.61,0,-5.734,1,0.0862,0.11,0.0,0.175,0.28,119.998,216233,4
Brad Paisley,Love and War,Heaven South,0tZwHsG8450JhVUUIfdw9S,0.544,0.806,2,-6.569,1,0.0263,0.0509,0.0,0.254,0.668,94.982,255248,4
Conor Oberst,Salutations,Next Of Kin,1KadGVbHKua1vGuoyOuQtN,0.521,0.499,2,-8.012,1,0.0301,0.496,0.0,0.173,0.398,123.698,220733,4
Angel Olsen,Resistance Radio: The Man in the High Castle Album,Who's Sorry Now,0PhEC946denDUyDz7F7nOr,0.384,0.621,3,-7.27,1,0.028,0.512,0.00525,0.0971,0.647,89.02,139013,4
GoldLink,Pray Everyday (Survivor's Guilt),Pray Everyday (Survivor's Guilt),47Vd2r0J0NXw6Sii0wceIP,0.763,0.447,10,-8.706,0,0.25,0.0666,3.11e-05,0.201,0.424,150.054,227600,4
Shallows,Drive Away,Drive Away,0rdxRn9wBBcy3XM1KcLZ3N,0.393,0.82,1,-4.771,0,0.0482,0.00666,1.06e-05,0.101,0.201,163.826,239634,4
Dermot Kennedy,Doves & Ravens,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,0.522,0.53,0,-9.262,1,0.0371,0.487,3.4e-06,0.348,0.292,105.323,257347,4
Elley Duhé,immortal,immortal,62tl6Ik0zDg5U1m5E8anPp,0.651,0.667,8,-5.24,1,0.054,0.000601,0.00184,0.0773,0.374,159.937,201440,4
Coco McQueen,Let's Get French,Let's Get French,4A9G4eNg5dsPgsNBSRadeO,0.954,0.591,1,-4.072,1,0.234,0.423,6.53e-05,0.0584,0.56,120.009,206787,4
John K,Runnin',Runnin',5jparh4a7g3H5zXASaQ6cq,0.525,0.456,2,-7.027,1,0.0444,0.199,0.0,0.0909,0.14,101.921,187180,4
Depeche Mode,Spirit (Deluxe),So Much Love,7tzdHFnqZapv3uJG6YdMV5,0.514,0.896,0,-7.014,1,0.0296,0.000256,0.00143,0.238,0.189,139.995,269040,4
Zendaya,Something New,Something New,1z15fhSgN6U2k4gqA1Zu4j,0.47,0.77,0,-4.742,1,0.196,0.107,0.0,0.0753,0.306,204.112,212907,4
Zendaya,Neverland,Neverland,654bpQLFU931tUdT7HHqu0,0.495,0.456,2,-9.087,1,0.0337,0.143,0.0,0.379,0.224,123.938,224760,4
Zendaya,Swag It Out - Single,Swag It Out,1UQbzags87OFERvmaJw9yb,0.672,0.731,7,-5.91,1,0.0728,0.0683,0.0,0.351,0.462,100.995,192475,4
Zendaya,Zendaya,Butterflies,1nV9EKNIAORTvadQ19jkik,0.606,0.855,8,-5.692,1,0.0804,0.231,0.0,0.155,0.496,77.006,227640,4
Zendaya,Zendaya,My Baby,3fdSRtcCW3Jkl4M7Dv4rGK,0.781,0.771,8,-5.286,1,0.0402,0.441,2.06e-05,0.0499,0.961,99.003,187200,4
Bella Thorne,Shake It Up: Break It Down,Watch Me,6i2AmqDwaicOn2NGFsd5nn,0.71,0.705,0,-4.558,1,0.0683,0.00274,0.00502,0.0979,0.614,124.994,175547,4
Zendaya,"Keep It Undercover (Theme Song From ""K.C. Undercover"")","Keep It Undercover - Theme Song From ""K.C. Undercover""",744ZuzjXQmoJmOdk2I1ym9,0.688,0.774,0,-4.444,1,0.086,0.361,0.0,0.196,0.803,109.974,156693,4
Kurt Hugo Schneider,Piano Acoustic Covers Vol 1,All of Me,1r5f90h75wkkd0eQYMWiqL,0.59,0.172,8,-14.602,1,0.0372,0.905,0.0,0.128,0.349,119.984,233375,4
Zendaya,Too Much (From “Zapped”),Too Much,29j9n05zrPl5ZXwfKiA0Jx,0.755,0.969,2,-3.752,0,0.193,0.203,6.8e-05,0.192,0.605,107.036,187333,4
Chuck Berry,Berry Is On Top,Johnny B. Goode,2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560,4
Chuck Berry,St. Louis To Liverpool,You Never Can Tell,6FT83pFXKhDlXDsNJFAHWz,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4
Chuck Berry,Berry Is On Top,Roll Over Beethoven,6C7aTTCUWRK7dD379yUT3W,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,144600,4
Chuck Berry,Blues,Route 66,7cZmWjebbtSMIxN2MkJWuv,0.645,0.776,10,-7.432,1,0.0437,0.908,0.000709,0.116,0.964,78.599,165040,4
Chuck Berry,Rock 'N' Roll Rarities,Run Rudolph Run - Single Version,2pnPe4pJtq7689i5ydzvJJ,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,165733,4
Chuck Berry,After School Session,School Day (Ring Ring Goes The Bell),64GM1DvX1JpW3lLtnj3KLd,0.773,0.872,7,-5.157,1,0.0438,0.821,1.64e-05,0.109,0.947,130.948,160693,4
Chuck Berry,One Dozen Berry's,Sweet Little Sixteen,4GWHrdyVTC0AWwuRgoWzE7,0.507,0.627,1,-7.838,1,0.0354,0.575,0.0,0.198,0.962,175.309,180747,4
Chuck Berry,Berry Is On Top,Maybellene,3SQhmctWreNM0X6Zkm2K5R,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,143240,4
Chuck Berry,One Dozen Berry's,Rock And Roll Music,09hxCc0SgV8u46gWsfeqJA,0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,151773,4
Milky Chance,Blossom (Deluxe),Firebird,7HFJ3tFuZcewzkQglQOtTZ,0.749,0.651,2,-8.098,1,0.0337,0.0336,0.0136,0.155,0.378,110.007,221640,4
Milky Chance,Blossom (Deluxe),Doing Good,34eGAGPZsfuYf3EiNnWS7E,0.71,0.73,9,-8.381,0,0.0481,0.293,0.105,0.098,0.729,98.015,250587,4
Milky Chance,Blossom (Deluxe),Clouds,4WIpEgkpmeVPTBAO4pm5zy,0.702,0.741,11,-7.537,0,0.0711,0.497,0.000802,0.331,0.794,120.008,257307,4
Milky Chance,Blossom (Deluxe),Cold Blue Rain,0UjhFrd7zuys6fqh439ufX,0.642,0.6,8,-8.059,0,0.0335,0.28,0.000388,0.0945,0.572,163.905,297320,4
Milky Chance,Blossom (Deluxe),Stay,4DOBL3qNNGfsycWg4jlW0a,0.511,0.155,7,-14.725,1,0.0416,0.862,3.13e-06,0.291,0.329,179.969,250160,4
Milky Chance,Blossom (Deluxe),Bad Things,3ryeWcVpVuweKdOZILENPW,0.804,0.5,0,-9.462,1,0.0657,0.535,0.000817,0.232,0.534,110.059,252893,4
Milky Chance,Blossom (Deluxe),Losing You,1uNTs42rqMDyyVjCjARTur,0.752,0.51,7,-7.192,1,0.03,0.0458,0.049,0.38,0.631,109.99,272533,4
Milky Chance,Blossom (Deluxe),Peripeteia,2hTRnvigUsQiXH851R6l4n,0.745,0.634,7,-8.144,1,0.0374,0.338,0.000793,0.297,0.687,112.015,223600,4
Milky Chance,Blossom (Deluxe),Alive,1azJHLB5XFG4dibJuSOF7L,0.746,0.662,9,-8.449,0,0.187,0.0466,0.000239,0.125,0.48,172.151,250733,4
Milky Chance,Blossom (Deluxe),Piano Song,1qEgjYcmAyPqe7xQuRMpdN,0.641,0.233,3,-13.357,0,0.0457,0.947,0.0,0.115,0.541,97.087,198467,4
Milky Chance,Blossom (Deluxe),Heartless,1FguYCzxg0wOigoUo7S6ab,0.514,0.653,1,-10.113,0,0.0455,0.154,0.0421,0.0947,0.0805,109.966,403320,4
Milky Chance,Blossom (Deluxe),Cold Blue Rain - Acoustic Version,314J5QSFfddZFfUpFGjfeQ,0.577,0.206,7,-14.051,0,0.0395,0.64,6.54e-06,0.143,0.501,82.96,225760,4
Milky Chance,Blossom (Deluxe),Alive - Acoustic Version,0kGnpWmlN4zlxReMPrXDwE,0.726,0.264,8,-13.61,0,0.0915,0.573,0.000108,0.154,0.686,94.742,196587,4
Milky Chance,Blossom (Deluxe),Cocoon - Acoustic Version,38PiBTHVatKwgu51L0ozhr,0.714,0.185,9,-12.798,1,0.0405,0.66,3.75e-05,0.0741,0.413,107.213,194987,4
Milky Chance,Blossom (Deluxe),Ego - Acoustic Version,072gJidO70ft5SB1ZNtC82,0.774,0.146,4,-13.948,0,0.0408,0.666,0.000384,0.118,0.39,110.58,268840,4
Milky Chance,Blossom (Deluxe),Firebird - Acoustic Version,7hYlE1arzCRD4nj0UCorX5,0.893,0.137,8,-14.282,0,0.0532,0.683,0.000871,0.112,0.545,114.438,192320,4
Milky Chance,Blossom (Deluxe),Peripeteia - Acoustic Version,0NYUCPsdzxgsOvAxba9ysl,0.824,0.154,6,-14.592,1,0.0376,0.741,2.2e-05,0.109,0.348,111.184,199080,4
Major Lazer,Major Lazer Essentials,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),49zMj9UjQ0IGksOO2VuhZX,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,203180,4
Drake,More Life,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4
Luis Fonsi,VIDA,Despacito,6habFhsOp2NvshLv26DqMb,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4
Ofenbach,Be Mine,Be Mine,2KklXplRtxMsBYo474Es0w,0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,161322,4
MHD,Afro Trap Part. 8 (Never),Afro Trap Pt. 8 (Never),7oL6unIlRwr4oGKQklovEc,0.925,0.865,1,-4.718,1,0.325,0.0833,0.19,0.0614,0.506,125.117,149258,4
Sofiane,JesuispasséchezSo,Tout l'monde s'en fout,7syABtsvHvD3nO7OG91Ani,0.482,0.785,4,-5.646,0,0.335,0.348,0.0,0.291,0.424,104.904,148280,4
Drake,More Life,Free Smoke,05KOgYg8PGeJyyWBPi5ja8,0.736,0.491,10,-6.892,0,0.439,0.0681,0.0,0.571,0.203,141.979,218674,4
James Blake,Overgrown,Retrograde,2IqjKEBiz0CdLKdkXhxw84,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,223600,4
James Blake,James Blake,Limit To Your Love,33BnSMHgX0AsbKSIbkuMwh,0.775,0.281,10,-10.216,0,0.096,0.549,0.242,0.0941,0.0398,139.951,276720,4
James Blake,The Colour In Anything,Radio Silence,0ZPPbwJD2WVU8HdMsVtChk,0.532,0.412,2,-9.641,1,0.0319,0.773,0.0234,0.106,0.417,120.086,240537,4
James Blake,Overgrown,Life Round Here,2746pcTPaE9FBHkvUivCsg,0.604,0.661,10,-9.476,0,0.0443,0.455,0.326,0.109,0.259,144.973,217120,4
John Lennon,Imagine,Imagine - Remastered,7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,187867,4
John Lennon,Imagine,Jealous Guy - Remastered 2010,3D9iV6cYkYJRAPFO6DRKIE,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,257787,4
John Lennon,Double Fantasy Stripped Down,Woman,0GGxVTb0UwDwdaKNjBdCn3,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,4
John Lennon,Power To The People - The Hits,Happy Xmas (War Is Over) - Remastered,3zJw3rugfpVrmBeDDnUYzy,0.328,0.607,2,-11.076,1,0.0315,0.319,0.0,0.765,0.395,146.539,213880,3
John Lennon,Rock 'N' Roll,Stand By Me - Remastered,3ntrdR24dLkKrzSGRv1FlH,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,211667,4
Orianthi,Believe (International Version),According To You,3SC4yUuwlSL8NvsYgo7B0M,0.613,0.917,5,-2.549,1,0.054,0.0222,5.86e-06,0.105,0.538,131.007,200253,4
Ron Pope,Atlanta: The Deluxe Edition,I Do Not Love You,5qblBryCE82ODYzWEBNTAR,0.547,0.307,3,-11.464,1,0.0274,0.71,0.000941,0.133,0.135,93.034,229747,4
Racoon,Another Day (Deluxe Version),Love You More,4rpU5VpYljwxLmGyb6JzbP,0.337,0.203,1,-10.953,1,0.0338,0.76,0.0,0.107,0.302,171.384,197360,3
Youssou N'Dour,7 Seconds: The Best Of Youssou N'Dour,7 Seconds (feat. Neneh Cherry),76D5nfZbYzZYfUZKGy73jy,0.68,0.702,1,-9.621,0,0.0267,0.0838,1.79e-06,0.326,0.509,154.198,305773,4
Blu Cantrell,Bittersweet,Hit 'Em up Style (Oops!),0ho4ac5tM9CNcmeIElhadF,0.698,0.722,5,-5.319,0,0.0799,0.173,0.0,0.289,0.67,90.116,250493,4
N.E.R.D,The Best Of,She Wants To Move,4ZU17d7AlHId9Xg7mhiXZ0,0.761,0.867,5,-5.077,1,0.0818,0.00402,0.0012,0.184,0.795,115.012,214200,4
98º,The Collection,I Do (Cherish You),5FypLOLmX3qpjiZq8eUTTV,0.572,0.485,8,-7.337,1,0.0362,0.596,0.0,0.131,0.257,81.019,225933,4
Annie,Anthonio,Anthonio - Berlin Breakdown Version Remastered,1MCpVJ7tFCQR7qPYmxFL2s,0.586,0.611,9,-8.411,0,0.0305,0.651,0.0372,0.117,0.452,124.998,249487,4
Annie,Anniemal,Heartbeat,5xYvsBGoYbfNzcV5Y94ZVx,0.691,0.7,11,-6.695,0,0.0274,0.00457,0.186,0.245,0.618,128.005,184738,4
Racoon,Look Ahead And See The Distance,Bottle of Waiting Whisky,4HkjyCom2Rk8Cm0L9Q96Ew,0.627,0.561,8,-8.553,1,0.033,0.422,0.000594,0.0841,0.41,92.001,228667,4
Racoon,Liverpool Rain,No Mercy,5lKG3noDbcocnJl8r8tOOa,0.769,0.569,10,-5.97,0,0.0258,0.09,0.0,0.105,0.612,104.02,165135,4
Racoon,All in Good Time,Young and Wise,3vnzr3W0ERDxaJEkhlJR94,0.6,0.327,5,-11.37,1,0.0302,0.628,0.00369,0.12,0.385,139.96,218922,4
Ron Pope,Atlanta,One Grain Of Sand,3yqJGfvXtPZLiWHVeLWtm8,0.713,0.824,3,-7.168,1,0.0393,0.106,8.03e-05,0.13,0.696,120.028,207240,4
Ron Pope,The New England Sessions,Perfect for Me,6bSY42jHs2rQoeAAlqxilu,0.597,0.304,4,-10.483,1,0.0311,0.789,3.8e-06,0.178,0.3,136.084,215600,4
Ron Pope,Ron Pope: Live and Unplugged In New York,Snow Song,2mirluHnTLWWnoZCf6RQde,0.481,0.257,1,-10.683,1,0.0529,0.84,0.0,0.701,0.228,141.36,178461,4
Ron Pope,Whatever It Takes,Wherever You Go,68rSc3hOC35B5xTpQFxIvi,0.635,0.666,0,-5.666,1,0.0384,0.227,1.65e-05,0.119,0.525,114.004,177067,4
Ron Pope,Whatever It Takes,Our Song,49Nj5m43Mm7uIazjGMNIEm,0.672,0.483,5,-7.511,1,0.0253,0.513,0.0,0.1,0.41,102.977,235427,4
Ron Pope,Daylight,A Drop In the Ocean,0vxlqUrmgsiyAWOHaAfnSK,0.458,0.363,5,-6.473,1,0.032,0.892,3.79e-06,0.155,0.492,134.252,228311,3
Ron Pope,Atlanta,In My Bones,6UkuYlZarpxN8rSG10ewSk,0.492,0.639,10,-6.067,1,0.0382,0.591,5.53e-06,0.0794,0.304,151.915,208267,4
Ron Pope,The New England Sessions,I Don't Mind If You Don't Mind,6iEumqpFbL91rTaTcGil5K,0.305,0.459,8,-6.108,0,0.0348,0.706,0.0,0.0953,0.482,79.634,188518,4
N.E.R.D,The Best Of,Lapdance,519fys5P2mce1fLjig0z6l,0.711,0.949,11,-3.416,1,0.132,0.0365,6.51e-06,0.222,0.711,101.983,209827,4
N.E.R.D,The Best Of,Rockstar,3B8fojqDEt6UZYO9h6I0iR,0.66,0.919,4,-5.56,0,0.132,0.0818,1.92e-06,0.301,0.633,92.036,260267,4
N.E.R.D,Seeing Sounds,Spaz,51DOzyPzT5cDii6iGSXRN2,0.694,0.988,1,-4.041,1,0.0589,0.312,0.0258,0.0789,0.764,169.97,229960,4
N.E.R.D,In Search Of...,Provider,0W0eLsePQodsOy3IwY04BS,0.697,0.771,11,-6.295,0,0.0599,0.244,0.0,0.295,0.617,79.927,258670,4
N.E.R.D,In Search Of...,Run To The Sun,4Bjwyj8KM85xblkSt5A24j,0.771,0.769,10,-6.021,1,0.0977,0.144,2.63e-05,0.0544,0.877,96.952,291067,4
N.E.R.D,Squeeze Me (Music from The Spongebob Movie Sponge Out Of Water),Squeeze Me - Music from The Spongebob Movie Sponge Out Of Water,7J0mZi4vIRqBR9pjAt90nX,0.797,0.611,4,-7.432,1,0.0409,0.526,7.97e-05,0.0925,0.665,120.002,154653,4
N.E.R.D,Nothing (Deluxe),Hypnotize U,2br96CQqLKgpIDo6FLwTTT,0.722,0.638,9,-6.664,0,0.0753,0.617,0.01,0.184,0.455,108.976,256987,4
N.E.R.D,Seeing Sounds,You Know What,40YQDJrYZFIP24QVfUi9Ar,0.802,0.787,8,-5.489,0,0.0399,0.0242,0.000469,0.111,0.942,120.012,270680,4
Blu Cantrell,Bittersweet,Breathe (feat. Sean Paul) - Rap Version,3SbyfpvAG4Ok5LP3ws3r3U,0.803,0.666,2,-3.811,1,0.0323,0.0495,0.0,0.247,0.488,91.924,228640,4
Jayme Dee,Broken Record EP,Till I Fall Asleep,24BfsgQPwekR2wR0ywlaio,0.477,0.383,1,-7.177,1,0.0271,0.585,0.0,0.0692,0.43,74.928,222960,4
Jayme Dee,The Hunger Games: Songs From District 12 And Beyond,Rules,5ZyEPEGeR0NjcgVKROxzdo,0.7,0.333,7,-13.86,1,0.029,0.872,0.000589,0.102,0.319,113.575,207373,4
The Amazons,The Amazons (Deluxe),Black Magic,243b3t0P416vtdmxRllHEV,0.375,0.777,10,-3.92,0,0.0407,6.51e-05,0.00186,0.153,0.48,114.968,271560,4
The Amazons,The Amazons (Deluxe),In My Mind,0Exl4jdJFmiztWnvXr5nHZ,0.32,0.892,1,-3.628,1,0.0539,0.000137,7.3e-05,0.0899,0.474,77.508,230333,4
The Amazons,The Amazons (Deluxe),Little Something,5blg9c6qQ7at7qQN9CF7XF,0.311,0.783,8,-5.942,0,0.0446,1.01e-05,0.234,0.238,0.155,149.946,245760,4
The Amazons,The Amazons (Deluxe),Ultraviolet,6FvkQyoxJlHGnARCr4S02u,0.268,0.875,1,-4.777,0,0.0616,1.68e-05,0.000175,0.127,0.317,142.937,218893,4
The Amazons,Stay With Me,Stay With Me,0IJdCNXJidrPzodzTcKS2Y,0.277,0.959,4,-4.042,1,0.22,0.000349,0.00851,0.298,0.115,147.108,190600,4
Katie Melua,Wonderful Life,Wonderful Life,0cqLFzFYsQurUI3McUZkLg,0.904,0.341,6,-12.088,0,0.0417,0.792,0.021,0.0977,0.447,105.179,247153,4
Katie Melua,Piece By Piece,Nine Million Bicycles,0xQdisF8CHkso4LnJcaIMr,0.534,0.247,0,-15.636,1,0.0322,0.516,0.00859,0.122,0.344,82.168,197160,4
Katie Melua,Call Off The Search,The Closest Thing to Crazy,3rQjc4GGMcrtXwis7vBzaQ,0.562,0.219,4,-13.2,1,0.0312,0.856,0.000296,0.0979,0.106,127.831,252467,4
David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),Light My Body Up (feat. Nicki Minaj & Lil Wayne),3vgNmjuRDnGLxUFGCLkwpm,0.699,0.66,6,-7.013,0,0.0861,0.00365,0.0,0.139,0.689,145.937,225616,4
ZAYN,Still Got Time,Still Got Time,000xQL6tZNLJzIrtIgxqSl,0.748,0.627,7,-6.029,1,0.0644,0.131,0.0,0.0852,0.524,120.963,188491,4
mansionz,Mansionz,Wicked,4wFHz9UQtuXUgbhy7cn8qk,0.827,0.709,1,-4.302,1,0.0898,0.0334,0.0,0.0397,0.759,99.976,215513,4
Drake,More Life,Blem,2XlHu0HcujBCkWMdIAvrqt,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,216558,4
Gorillaz,Ascension (feat. Vince Staples),Ascension (feat. Vince Staples),4xmauQDU8n3QZ2kzfa3wTH,0.676,0.905,1,-2.569,1,0.147,0.594,0.0,0.154,0.519,152.186,155973,4
LOYAL,Tower over All,Tower over All,2xhYQgnDyREbJp9vi4cNwL,0.688,0.736,0,-8.064,0,0.0383,0.00118,0.0888,0.0797,0.449,112.003,232098,4
K.I.D,Poster Child - EP,Boy,2rcaWMU9k8GgfJVjcaD1nu,0.677,0.79,6,-3.661,1,0.0327,0.0512,0.0,0.0732,0.53,130.016,190160,4
blackbear,digital druglord,do re mi,3Q3myFA7q4Op95DOpHplaY,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027,3
Louis The Child,World On Fire,World On Fire,22wcNdDej7sJO0UnaerFN7,0.711,0.258,10,-8.956,0,0.0693,0.791,0.000879,0.101,0.423,75.007,174400,4
Gorillaz,Gorillaz,Clint Eastwood,1RKUoGiLEbcXN4GY4spQDx,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,340920,4
The Chain Gang Of 1974,Wallflowers,Wallflowers,6NV8SeJUDh1oO6l4WWsb99,0.543,0.833,2,-4.496,1,0.0289,0.000564,2.93e-05,0.274,0.303,92.002,235573,4
Julia Michaels,Issues (Acoustic),Issues - Acoustic,4TqiKcUUvK7y6x6JG5NpJX,0.689,0.339,8,-6.127,1,0.0511,0.745,0.0,0.0746,0.611,114.297,175280,4
All Time Low,Last Young Renegade,Last Young Renegade,0zFBxmGGFbVIBdg9OSpUxM,0.582,0.843,2,-5.618,1,0.0401,0.00111,0.0,0.105,0.446,128.991,214093,4
NoMBe,They Might've Even Loved Me,Freak Like Me,589lM1mnc6YiM8c8jQ7wRl,0.685,0.568,1,-6.487,1,0.0575,0.0306,2.93e-06,0.458,0.453,96.012,176890,4
Mags Duval,Cinnamon Gum,Cinnamon Gum,0LzgSxNFfTpqhyDzziKjc7,0.662,0.746,3,-6.89,0,0.0663,0.188,0.0,0.623,0.295,130.937,245044,4
Blaenavon,That's Your Lot,Alice Come Home,5QPPfudfE0NuYWs4XRlFbd,0.196,0.39,0,-9.532,1,0.0346,0.133,0.779,0.284,0.0755,87.67,387987,4
Bipolar Sunshine,Are You Happy,Are You Happy,7bd44YtgRrV6Q5MI8S8dLv,0.546,0.591,0,-8.179,1,0.0388,0.133,0.0,0.163,0.216,101.886,204180,4
Jax Anderson,Push,Push,60my3lQbVRSlHsEQJ5TiZY,0.561,0.75,5,-4.339,0,0.0331,0.0245,0.0,0.116,0.266,109.951,233453,4
Khrebto,After All,After All,0QUnmV6YpbP6F1ovVQbcy1,0.546,0.737,5,-3.794,1,0.054,0.0509,1.68e-05,0.114,0.199,97.9,174031,4
London Grammar,Truth Is A Beautiful Thing (Deluxe),Truth Is A Beautiful Thing,5EkLUVuXx0hANPUF3dO6IW,0.394,0.148,7,-12.577,0,0.0344,0.951,0.0349,0.138,0.0385,66.339,307787,4
Noah Kahan,Hold It Down,Hold It Down,6xNaObGQT8V8OM5OEm6p3G,0.63,0.363,5,-8.458,1,0.0354,0.193,0.0,0.117,0.376,154.763,196800,4
Klyne,Klyne,Still Not Over You,15IVUE8dG80Hdbno1hBcIP,0.518,0.565,5,-6.088,0,0.0684,0.262,0.133,0.108,0.496,186.256,229758,3
Prelow,I Don't Wanna End The Night,I Don't Wanna End The Night,3gNZgGJmVtfTuTLGBFCDC8,0.545,0.612,6,-5.726,1,0.0293,0.000433,0.508,0.102,0.219,127.042,234467,4
Vallis Alps,East,East,37mcGhHVQOGJS9HkCLzbJc,0.471,0.567,6,-6.879,0,0.0368,0.515,0.0176,0.0935,0.401,82.024,275341,4
Hearts & Colors,For The Love,For The Love,1Q1Lz8shbr2AXR8zKReTqd,0.614,0.589,6,-8.043,0,0.0354,0.203,0.0,0.114,0.366,107.959,220629,4
Yellow Claw,Los Amsterdam,Light Years (feat. Rochelle),0RYWviwj4z1h6Sfn0z3Wql,0.623,0.897,10,-3.658,0,0.0426,0.00568,0.0,0.104,0.587,150.058,173094,4
Gorillaz,Andromeda (feat. D.R.A.M.),Andromeda (feat. DRAM),0V5zAGdvO780GT3gtdxzLt,0.788,0.472,0,-9.021,1,0.0475,0.003,0.0322,0.59,0.257,130.084,197547,4
GoldLink,At What Cost,Kokamoe Freestyle,4wLJNd3zIfm68rMi36JtY4,0.78,0.773,10,-7.53,0,0.462,0.447,7.28e-05,0.0791,0.729,189.901,223526,4
Tei Shi,Crawl Space,Justify,43iP1mpb3RHifrt8sHGKi4,0.804,0.337,11,-10.062,0,0.0742,0.0111,0.0458,0.239,0.0638,119.928,184279,4
Reo Cragun,Growing Pains,Fallin,5ebGdNdhe1GF7YWobtMTIS,0.456,0.325,10,-10.111,1,0.0611,0.769,0.0,0.11,0.231,149.996,194013,4
Shaun Frank,No Future,No Future,2ZsI9ezkEgxN8Ek6OzfZ2T,0.624,0.697,1,-6.639,1,0.13,0.00956,1.4e-05,0.192,0.479,99.979,210657,4
Tuxedo,Tuxedo,Do It,1cyP2lN6FqZsF8eO1L62Qv,0.818,0.858,1,-4.219,0,0.0398,0.0642,0.256,0.256,0.753,119.605,258503,4
Grey,I Miss You (feat. Bahari),I Miss You (feat. Bahari),53kmwsQcr6R3aBdhRMQqe0,0.697,0.767,4,-5.229,1,0.0949,0.368,0.0,0.119,0.679,102.034,192320,4
Hailee Steinfeld,Starving (Acoustic),Starving - Acoustic,3rdTo5LQGou3pS2ZLxTAcQ,0.789,0.262,4,-8.354,1,0.0414,0.589,0.0,0.117,0.719,99.852,181293,4
Amber Mark,3:33am,Lose My Cool,3G9zeErd0kMx012kmYUrm7,0.717,0.482,3,-8.071,1,0.0465,0.564,0.000235,0.0921,0.321,103.006,214578,4
Amir Miles,Bad Habits (feat. Nxfce),Bad Habits (feat. Nxfce),5QlFtZJVzwsLXz29C5du8y,0.732,0.47,9,-8.568,0,0.0612,0.251,4.72e-06,0.0714,0.523,99.983,267019,4
Tuxedo,Tuxedo II,Fux with the Tux,5VkI4neJWJV5PR7nutPhyr,0.88,0.657,7,-5.611,1,0.0965,0.197,1.3e-05,0.31,0.564,116.0,166591,4
Grey,I Miss You (feat. Bahari) [Acoustic],I Miss You (feat. Bahari) - Acoustic,1vQ3iTZHBqH14APe5uKKrp,0.616,0.54,1,-8.341,0,0.0494,0.504,0.0,0.393,0.536,102.357,173601,4
